position	count
2511	57629
2512	57699
2513	57757
2514	57535
2515	57568
2516	57545
2517	57290
2518	57156
2519	57227
2520	57240
2521	57174
2522	57613
2523	57706
2524	57933
2525	58047
2526	58150
2527	58069
2528	58448
2529	58493
2530	58681
2531	58621
2532	58665
2533	58562
2534	58671
2535	58513
2536	58490
2537	58047
2538	57980
2539	57427
2540	57108
2541	57110
2542	56850
2543	56871
2544	56807
2545	57297
2546	57280
2547	58202
2548	58242
2549	58261
2550	58332
2551	58386
2552	58448
2553	58440
2554	58384
2555	58574
2556	58629
2557	59289
2558	59669
2559	59671
2560	60115
2561	60619
2562	65281
2563	65488
2564	65470
2565	65557
2566	65326
2567	65273
2568	65194
2569	64376
2570	63042
2571	62669
2572	60890
2573	60914
2574	60757
2575	60313
2576	60107
2577	60049
2578	60247
2579	60228
2580	59812
2581	59995
2582	61217
2583	61483
2584	61599
2585	61842
2586	61780
2587	61730
2588	61608
2589	61788
2590	61696
2591	61579
2592	61856
2593	62064
2594	63591
2595	63605
2596	63559
2597	62426
2598	62517
2599	62420
2600	62375
2601	61849
2602	62278
2603	62544
2604	62536
2605	62481
2606	62242
2607	62621
2608	66794
2609	68218
2610	68489
2611	67850
2612	67764
2613	67823
2614	67875
2615	68000
2616	68015
2617	62321
2618	62219
2619	61809
2620	61996
2621	62295
2622	62285
2623	62263
2624	62327
2625	62267
2626	62367
2627	62389
2628	62383
2629	62613
2630	61948
2631	62028
2632	63260
2633	63228
2634	63381
2635	63661
2636	63856
2637	63854
2638	63979
2639	64187
2640	64241
2641	64207
2642	64173
2643	64164
2644	64196
2645	64204
2646	64249
2647	64371
2648	64276
2649	64327
2650	64365
2651	64366
2652	64723
2653	64749
2654	64685
2655	64671
2656	64423
2657	64568
2658	64588
2659	64660
2660	64661
2661	64322
2662	64464
2663	64901
2664	64927
2665	65154
2666	64796
2667	65421
2668	68254
2669	68210
2670	68440
2671	68300
2672	68341
2673	68378
2674	68096
2675	68029
2676	66647
2677	66235
2678	66399
2679	66352
2680	66448
2681	66283
2682	66205
2683	67973
2684	68662
2685	69195
2686	66334
2687	66379
2688	66047
2689	65920
2690	65628
2691	65503
2692	65164
2693	65049
2694	64809
2695	64768
2696	64592
2697	64651
2698	64825
2699	64780
2700	64305
2701	64306
2702	64325
2703	64859
2704	65447
2705	65433
2706	66719
2707	67218
2708	67412
2709	67810
2710	67819
2711	68022
2712	67718
2713	61876
2714	62161
2715	62059
2716	61071
2717	61520
2718	60946
2719	61282
2720	60938
2721	60444
2722	61204
2723	60668
2724	60790
2725	59059
2726	58468
2727	58774
2728	59201
2729	59737
2730	59480
2731	58375
2732	58519
2733	58466
2734	58400
2735	57626
2736	57276
2737	58017
2738	58010
2739	58512
2740	58523
2741	59211
2742	59215
2743	59375
2744	59349
2745	59375
2746	59323
2747	59487
2748	59494
2749	59433
2750	59330
2751	58421
2752	60037
2753	60324
2754	60538
2755	60551
2756	60239
2757	60245
2758	60297
2759	60254
2760	60403
2761	58407
2762	58501
2763	58339
2764	58358
2765	58386
2766	58441
2767	58656
2768	58589
2769	58667
2770	58628
2771	58525
2772	58577
2773	58317
2774	58209
2775	58089
2776	57945
2777	57914
2778	57857
2779	57846
2780	57722
2781	57638
2782	57576
2783	57576
2784	57711
2785	58062
2786	58188
2787	60042
2788	59836
2789	61383
2790	61768
2791	61831
2792	61927
2793	61672
2794	61690
2795	61635
2796	60313
2797	60778
2798	58765
2799	58604
2800	58984
2801	58819
2802	59217
2803	59141
2804	59152
2805	59114
2806	58377
2807	58512
2808	57644
2809	57505
2810	54572
2811	53757
2812	53756
2813	53690
2814	53474
2815	53469
2816	52781
2817	52804
2818	52644
2819	52639
2820	52737
2821	52701
2822	52432
2823	52479
2824	53958
2825	54074
2826	54098
2827	54322
2828	54256
2829	54166
2830	54213
2831	54454
2832	54407
2833	52519
2834	52107
2835	52735
2836	53928
2837	54071
2838	54235
2839	54810
2840	54547
2841	54485
2842	54266
2843	54091
2844	54226
2845	52081
2846	52527
2847	52406
2848	52289
2849	52761
2850	52946
2851	52947
2852	52928
2853	52745
2854	51941
2855	51904
2856	51534
2857	51582
2858	51411
2859	49604
2860	49319
2861	49342
2862	49337
2863	49400
2864	49332
2865	49419
2866	49748
2867	49826
2868	49910
2869	50177
2870	49970
2871	51268
2872	51292
2873	51328
2874	51288
2875	51007
2876	51669
2877	51685
2878	51316
2879	51244
2880	50220
2881	49437
2882	49484
2883	49543
2884	49637
2885	48813
2886	48552
2887	48612
2888	48702
2889	48671
2890	48387
2891	48362
2892	48362
2893	48451
2894	48433
2895	48417
2896	48383
2897	48327
2898	48364
2899	48353
2900	47997
2901	47992
2902	47925
2903	47772
2904	48177
2905	48353
2906	49247
2907	49232
2908	49780
2909	50945
2910	52119
2911	52125
2912	52109
2913	51559
2914	51238
2915	49540
2916	49513
2917	48703
2918	48030
2919	45512
2920	45499
2921	45510
2922	45523
2923	46695
2924	47277
2925	47310
2926	47913
2927	48465
2928	48341
2929	48616
2930	48574
2931	48321
2932	48279
2933	45502
2934	46328
2935	45640
2936	44739
2937	44688
2938	44446
2939	44805
2940	45190
2941	45253
2942	45131
2943	44581
2944	44796
2945	45331
2946	45351
2947	45162
2948	44862
2949	44994
2950	45258
2951	45321
2952	45299
2953	45238
2954	44349
2955	44204
2956	44168
2957	44004
2958	42760
2959	42698
2960	42538
2961	42527
2962	42440
2963	42319
2964	42244
2965	42198
2966	41830
2967	41829
2968	41683
2969	41692
2970	42507
2971	43023
2972	43136
2973	42886
2974	42910
2975	42861
2976	42724
2977	42793
2978	42758
2979	42847
2980	42230
2981	42475
2982	42433
2983	42146
2984	42722
2985	42784
2986	42724
2987	42748
2988	40512
2989	40508
2990	39228
2991	39381
2992	38930
2993	38412
2994	38464
2995	38423
2996	38487
2997	38550
2998	38482
2999	38477
3000	38437
3001	38131
3002	38462
3003	38287
3004	38380
3005	38288
3006	38278
3007	38312
3008	38352
3009	38266
3010	38360
3011	37716
3012	37659
3013	37610
3014	37493
3015	37465
3016	37468
3017	37324
3018	37428
3019	37403
3020	37232
3021	37314
3022	37293
3023	37317
3024	37444
3025	37415
3026	38282
3027	39526
3028	40283
3029	44804
3030	44779
3031	44662
3032	44924
3033	45174
3034	45202
3035	45617
3036	44051
3037	44017
3038	40852
3039	40750
3040	40357
3041	40398
3042	41240
3043	41247
3044	41206
3045	41245
3046	41243
3047	41256
3048	41249
3049	41982
3050	41827
3051	41013
3052	41183
3053	41061
3054	41064
3055	41207
3056	41290
3057	41242
3058	41136
3059	41105
3060	41132
3061	41147
3062	41168
3063	41159
3064	41163
3065	41078
3066	41100
3067	41440
3068	41443
3069	41470
3070	41451
3071	41993
3072	42019
3073	42181
3074	42204
3075	41745
3076	41621
3077	41822
3078	41997
3079	42227
3080	45410
3081	45562
3082	45633
3083	45626
3084	45927
3085	45891
3086	45196
3087	44475
3088	44318
3089	43469
3090	42460
3091	45050
3092	45099
3093	44933
3094	44881
3095	45483
3096	45443
3097	45291
3098	45323
3099	45159
3100	43789
3101	43566
3102	44726
3103	44737
3104	44267
3105	44391
3106	44507
3107	44887
3108	45013
3109	46222
3110	46926
3111	46530
3112	46528
3113	46594
3114	46474
3115	47064
3116	46694
3117	46844
3118	46946
3119	46559
3120	46443
3121	45911
3122	45821
3123	46161
3124	46185
3125	46327
3126	46704
3127	46704
3128	46670
3129	46845
3130	47094
3131	47254
3132	47011
3133	47364
3134	47102
3135	47519
3136	47721
3137	47732
3138	47685
3139	47403
3140	48060
3141	48107
3142	48112
3143	48209
3144	47815
3145	48110
3146	48222
3147	48235
3148	48318
3149	47853
3150	47978
3151	48318
3152	48372
3153	48718
3154	48731
3155	48340
3156	48399
3157	48035
3158	48307
3159	48194
3160	47783
3161	47366
3162	47414
3163	47372
3164	47449
3165	47449
3166	47550
3167	47293
3168	47224
3169	47143
3170	48110
3171	48334
3172	48346
3173	48354
3174	47175
3175	47072
3176	48166
3177	48170
3178	48194
3179	48294
3180	48822
3181	49064
3182	49593
3183	49526
3184	50897
3185	50791
3186	51023
3187	51208
3188	51214
3189	51109
3190	51030
3191	51158
3192	52018
3193	52034
3194	50755
3195	50363
3196	50149
3197	50098
3198	50106
3199	49601
3200	49453
3201	49386
3202	49436
3203	49481
3204	49255
3205	49526
3206	49754
3207	49768
3208	49642
3209	49595
3210	49602
3211	49531
3212	49538
3213	49521
3214	49517
3215	49644
3216	49584
3217	49663
3218	49595
3219	49592
3220	49569
3221	49119
3222	48966
3223	49013
3224	49005
3225	49557
3226	49563
3227	49816
3228	49769
3229	49659
3230	49336
3231	48765
3232	48503
3233	48606
3234	48405
3235	47881
3236	47877
3237	47833
3238	47806
3239	47427
3240	48156
3241	48780
3242	49257
3243	49302
3244	49480
3245	49391
3246	49425
3247	49661
3248	49910
3249	49913
3250	49160
3251	49226
3252	49019
3253	49175
3254	49219
3255	49239
3256	49451
3257	49227
3258	49390
3259	50072
3260	50436
3261	50409
3262	50242
3263	50209
3264	50146
3265	50388
3266	50392
3267	50225
3268	50281
3269	49973
3270	51580
3271	52081
3272	52026
3273	52014
3274	51872
3275	52739
3276	52264
3277	51621
3278	51630
3279	50222
3280	47201
3281	47256
3282	47298
3283	46716
3284	45910
3285	45694
3286	45333
3287	45395
3288	47064
3289	47059
3290	46825
3291	47695
3292	47799
3293	47633
3294	47757
3295	48308
3296	48334
3297	48338
3298	48326
3299	48428
3300	47196
3301	47240
3302	47289
3303	46876
3304	46560
3305	46673
3306	47600
3307	47581
3308	47355
3309	48601
3310	48730
3311	48852
3312	49046
3313	50748
3314	50749
3315	50935
3316	50951
3317	50998
3318	50442
3319	50387
3320	50470
3321	51118
3322	49797
3323	50561
3324	50372
3325	50316
3326	50313
3327	50040
3328	49894
3329	49598
3330	49665
3331	47004
3332	46596
3333	46982
3334	46945
3335	46789
3336	46854
3337	46848
3338	46855
3339	46836
3340	46675
3341	46701
3342	45254
3343	45206
3344	45181
3345	45060
3346	44858
3347	44821
3348	44802
3349	44779
3350	44700
3351	45651
3352	46477
3353	45879
3354	45855
3355	45723
3356	47012
3357	47070
3358	47547
3359	47555
3360	46109
3361	44931
3362	44965
3363	44940
3364	44957
3365	43717
3366	43754
3367	43446
3368	44063
3369	44065
3370	44021
3371	44024
3372	44065
3373	45042
3374	44932
3375	46320
3376	47678
3377	46736
3378	46786
3379	46812
3380	46792
3381	46780
3382	46434
3383	46485
3384	45764
3385	45578
3386	45626
3387	45648
3388	45711
3389	45724
3390	46335
3391	46228
3392	46414
3393	47091
3394	47017
3395	47832
3396	47678
3397	47709
3398	48578
3399	48530
3400	48471
3401	48419
3402	47919
3403	47839
3404	47210
3405	47298
3406	47426
3407	47472
3408	47453
3409	47316
3410	47289
3411	47722
3412	49332
3413	49284
3414	49345
3415	49237
3416	49522
3417	49492
3418	49552
3419	49487
3420	50205
3421	49323
3422	51365
3423	52333
3424	52422
3425	52111
3426	52152
3427	51704
3428	51792
3429	51805
3430	50959
3431	49577
3432	49495
3433	50437
3434	53083
3435	52575
3436	52518
3437	52456
3438	52436
3439	52470
3440	52453
3441	52342
3442	52301
3443	50838
3444	50889
3445	51291
3446	51096
3447	51450
3448	51968
3449	52085
3450	52274
3451	52261
3452	52255
3453	52257
3454	52247
3455	52269
3456	52123
3457	51714
3458	51762
3459	51818
3460	51826
3461	51814
3462	51832
3463	51841
3464	52095
3465	52122
3466	52236
3467	52254
3468	52099
3469	52575
3470	52569
3471	52606
3472	52576
3473	52463
3474	52494
3475	52537
3476	52236
3477	52205
3478	51778
3479	51823
3480	51876
3481	51719
3482	51666
3483	51995
3484	53024
3485	53102
3486	53538
3487	53571
3488	54050
3489	54662
3490	55110
3491	54690
3492	54336
3493	53044
3494	53031
3495	52708
3496	52982
3497	52338
3498	52833
3499	52231
3500	53580
3501	53701
3502	54415
3503	54448
3504	54209
3505	54070
3506	53802
3507	53219
3508	53359
3509	53260
3510	52120
3511	51884
3512	52035
3513	52212
3514	52351
3515	52454
3516	52376
3517	52677
3518	51695
3519	51991
3520	53133
3521	52647
3522	52450
3523	52528
3524	52548
3525	52666
3526	52144
3527	52043
3528	54098
3529	53982
3530	53595
3531	54020
3532	53990
3533	53952
3534	54014
3535	54101
3536	54132
3537	54139
3538	50770
3539	50823
3540	50464
3541	50499
3542	50144
3543	49900
3544	49725
3545	49743
3546	49857
3547	51618
3548	51588
3549	51474
3550	51356
3551	51377
3552	51625
3553	51807
3554	51975
3555	52315
3556	50286
3557	50359
3558	50342
3559	50480
3560	49878
3561	49452
3562	49476
3563	49000
3564	48736
3565	48758
3566	49279
3567	49260
3568	49392
3569	49348
3570	49439
3571	49518
3572	49216
3573	49053
3574	50159
3575	50341
3576	50370
3577	50385
3578	50301
3579	50304
3580	50070
3581	50047
3582	50356
3583	49604
3584	49796
3585	49982
3586	50005
3587	49967
3588	49925
3589	50013
3590	50012
3591	49947
3592	49924
3593	50232
3594	50175
3595	50159
3596	50167
3597	50249
3598	50293
3599	50292
3600	50300
3601	49894
3602	49770
3603	49612
3604	49903
3605	50020
3606	51823
3607	51071
3608	51186
3609	50790
3610	50798
3611	50760
3612	50631
3613	50214
3614	50013
3615	52142
3616	53989
3617	55610
3618	55718
3619	55222
3620	55239
3621	55275
3622	55294
3623	55306
3624	53406
3625	53481
3626	48932
3627	49026
3628	48963
3629	49060
3630	49055
3631	48979
3632	50144
3633	50208
3634	50381
3635	50233
3636	50108
3637	50024
3638	49956
3639	49972
3640	52227
3641	50851
3642	50847
3643	50925
3644	51939
3645	53010
3646	52635
3647	52794
3648	52915
3649	51093
3650	51571
3651	51523
3652	51617
3653	52152
3654	52149
3655	52113
3656	51876
3657	51758
3658	51747
3659	51725
3660	51890
3661	51698
3662	51284
3663	50855
3664	50852
3665	50885
3666	50762
3667	50260
3668	50722
3669	50700
3670	50677
3671	50427
3672	50075
3673	49281
3674	48975
3675	51055
3676	51288
3677	51818
3678	51870
3679	52070
3680	51958
3681	52036
3682	53204
3683	53557
3684	50734
3685	50375
3686	51302
3687	51235
3688	51676
3689	51628
3690	52251
3691	52245
3692	52131
3693	52131
3694	51375
3695	51435
3696	51474
3697	51188
3698	51174
3699	50671
3700	50682
3701	50628
3702	50658
3703	50614
3704	50621
3705	50637
3706	50663
3707	50414
3708	50458
3709	50452
3710	50484
3711	50476
3712	51018
3713	51169
3714	51593
3715	51498
3716	52192
3717	52290
3718	52300
3719	52298
3720	52076
3721	51985
3722	52167
3723	52320
3724	52443
3725	51807
3726	51789
3727	51867
3728	51866
3729	52123
3730	52162
3731	53285
3732	53255
3733	53034
3734	52831
3735	52418
3736	52353
3737	52165
3738	52132
3739	51631
3740	50773
3741	50885
3742	50920
3743	51796
3744	52036
3745	52008
3746	51936
3747	51883
3748	51649
3749	52191
3750	52518
3751	51823
3752	51884
3753	51200
3754	51336
3755	51383
3756	51453
3757	51888
3758	51409
3759	53702
3760	53480
3761	53939
3762	53892
3763	53727
3764	53630
3765	53348
3766	53008
3767	52945
3768	52207
3769	50732
3770	50306
3771	50094
3772	50454
3773	50438
3774	50468
3775	50454
3776	49437
3777	49432
3778	49554
3779	49524
3780	49243
3781	49404
3782	49113
3783	49210
3784	49052
3785	49011
3786	49122
3787	49037
3788	49065
3789	49233
3790	49220
3791	49225
3792	49831
3793	49770
3794	49816
3795	49967
3796	50445
3797	50661
3798	50022
3799	50129
3800	50180
3801	50124
3802	50132
3803	50043
3804	50100
3805	50253
3806	49304
3807	49360
3808	49867
3809	49879
3810	50469
3811	50548
3812	51195
3813	51127
3814	51126
3815	51035
3816	51624
3817	50451
3818	50582
3819	50059
3820	50027
3821	50079
3822	50129
3823	50120
3824	50145
3825	49076
3826	48579
3827	48738
3828	48629
3829	48560
3830	48511
3831	48471
3832	48451
3833	48662
3834	48732
3835	49137
3836	48763
3837	48963
3838	50106
3839	50266
3840	50930
3841	50906
3842	50616
3843	50592
3844	49763
3845	49919
3846	50239
3847	50324
3848	52822
3849	52918
3850	52984
3851	53049
3852	52999
3853	53219
3854	52859
3855	52492
3856	52420
3857	48269
3858	48273
3859	48162
3860	48102
3861	48347
3862	48398
3863	48497
3864	48710
3865	46937
3866	46953
3867	46909
3868	46206
3869	46312
3870	45963
3871	46304
3872	46308
3873	46388
3874	46291
3875	46164
3876	46155
3877	46195
3878	46094
3879	46053
3880	46093
3881	46188
3882	46353
3883	45908
3884	45783
3885	49487
3886	49777
3887	49782
3888	49803
3889	49703
3890	49359
3891	48398
3892	48893
3893	48947
3894	48827
3895	44952
3896	45114
3897	45248
3898	45156
3899	45300
3900	45468
3901	44697
3902	44701
3903	44574
3904	44019
3905	43746
3906	43738
3907	43795
3908	43721
3909	43602
3910	43667
3911	43681
3912	43717
3913	43828
3914	43782
3915	43991
3916	44058
3917	44226
3918	44243
3919	46254
3920	46459
3921	47249
3922	47662
3923	48079
3924	49001
3925	49894
3926	49792
3927	51131
3928	50226
3929	50225
3930	49442
3931	49461
3932	48126
3933	47875
3934	47253
3935	46197
3936	44699
3937	44802
3938	44899
3939	44941
3940	44845
3941	44750
3942	44770
3943	44812
3944	44818
3945	44948
3946	45019
3947	44920
3948	44981
3949	44824
3950	44887
3951	44896
3952	45319
3953	45710
3954	46069
3955	46905
3956	48352
3957	48414
3958	48440
3959	48437
3960	48423
3961	48239
3962	48224
3963	47466
3964	47496
3965	47534
3966	47706
3967	47562
3968	47491
3969	47603
3970	47691
3971	48030
3972	48086
3973	48035
3974	48100
3975	48234
3976	48237
3977	48221
3978	48207
3979	47893
3980	47656
3981	47868
3982	47580
3983	47820
3984	47865
3985	47824
3986	47836
3987	47882
3988	47851
3989	47816
3990	47773
3991	48511
3992	48387
3993	49175
3994	49017
3995	49126
3996	49231
3997	49403
3998	50017
3999	49818
4000	49274
4001	48339
4002	48539
4003	48373
4004	47885
4005	48090
4006	48033
4007	47999
4008	47871
4009	47854
4010	47247
4011	47498
4012	48705
4013	48882
4014	48884
4015	48910
4016	48909
4017	49150
4018	49364
4019	49334
4020	49287
4021	48277
4022	48214
4023	48815
4024	49198
4025	49283
4026	49368
4027	49281
4028	49317
4029	49355
4030	49511
4031	50159
4032	49702
4033	52758
4034	52577
4035	53429
4036	53682
4037	53635
4038	53641
4039	53658
4040	53069
4041	53441
4042	51965
4043	52142
4044	51578
4045	51809
4046	51900
4047	52175
4048	52275
4049	52171
4050	51862
4051	52265
4052	52088
4053	52937
4054	54651
4055	54670
4056	54363
4057	54303
4058	54329
4059	54061
4060	53977
4061	53894
4062	53725
4063	51484
4064	51387
4065	51311
4066	51628
4067	51451
4068	51470
4069	51416
4070	51573
4071	51605
4072	51689
4073	51636
4074	53352
4075	53221
4076	53426
4077	53772
4078	53993
4079	55045
4080	60054
4081	60657
4082	60862
4083	60638
4084	60544
4085	60639
4086	60396
4087	60413
4088	57202
4089	56025
4090	54346
4091	54428
4092	54456
4093	54433
4094	54272
4095	55040
4096	55021
4097	54865
4098	54764
4099	53746
4100	53703
4101	53817
4102	53751
4103	53811
4104	53266
4105	54202
4106	55378
4107	55700
4108	56079
4109	56194
4110	56187
4111	56902
4112	56796
4113	57204
4114	57154
4115	56587
4116	56545
4117	56260
4118	56425
4119	56426
4120	55959
4121	56407
4122	56304
4123	56177
4124	56321
4125	56793
4126	56831
4127	56511
4128	56707
4129	56686
4130	56415
4131	56404
4132	56409
4133	56847
4134	57219
4135	57222
4136	55984
4137	55944
4138	56166
4139	56567
4140	57859
4141	57883
4142	57811
4143	57461
4144	58027
4145	57873
4146	57835
4147	57846
4148	57844
4149	57722
4150	57008
4151	57092
4152	57135
4153	57645
4154	57860
4155	58237
4156	58671
4157	58788
4158	58959
4159	58940
4160	58688
4161	58824
4162	58646
4163	58769
4164	58865
4165	58749
4166	58816
4167	58680
4168	58659
4169	58651
4170	57769
4171	58263
4172	57985
4173	57672
4174	57463
4175	56832
4176	56060
4177	56207
4178	55571
4179	55517
4180	55891
4181	55895
4182	55968
4183	56010
4184	56042
4185	56497
4186	57008
4187	57040
4188	57096
4189	56860
4190	56899
4191	57101
4192	57127
4193	57157
4194	57157
4195	56825
4196	56841
4197	58196
4198	58814
4199	59181
4200	59021
4201	58952
4202	59124
4203	58946
4204	59120
4205	58717
4206	57152
4207	58644
4208	58529
4209	58683
4210	58700
4211	58538
4212	59084
4213	59104
4214	59495
4215	59468
4216	57496
4217	57196
4218	56995
4219	57179
4220	57561
4221	57301
4222	57261
4223	56830
4224	57249
4225	57332
4226	57349
4227	57356
4228	57208
4229	57457
4230	57769
4231	57829
4232	58020
4233	57845
4234	57734
4235	57782
4236	57796
4237	57957
4238	57787
4239	57872
4240	59749
4241	59833
4242	59458
4243	59422
4244	59306
4245	59894
4246	59888
4247	60325
4248	60246
4249	58265
4250	58852
4251	59012
4252	58975
4253	58772
4254	58544
4255	58855
4256	59030
4257	59247
4258	59705
4259	59125
4260	59179
4261	59467
4262	59612
4263	59140
4264	59142
4265	59031
4266	59050
4267	59069
4268	59079
4269	61407
4270	61402
4271	61621
4272	61582
4273	60867
4274	60937
4275	61569
4276	61578
4277	62353
4278	62142
4279	62506
4280	63502
4281	63556
4282	63362
4283	63657
4284	61170
4285	61067
4286	60542
4287	60008
4288	60130
4289	60100
4290	60384
4291	60213
4292	60016
4293	60063
4294	59886
4295	60249
4296	60168
4297	59729
4298	59674
4299	59315
4300	59276
4301	59641
4302	59782
4303	60063
4304	59303
4305	58378
4306	58242
4307	58169
4308	58198
4309	58723
4310	59085
4311	58832
4312	58565
4313	58759
4314	60164
4315	61039
4316	65484
4317	66296
4318	66088
4319	66050
4320	66409
4321	66862
4322	66664
4323	66652
4324	66992
4325	63038
4326	62982
4327	63244
4328	63321
4329	63116
4330	62505
4331	59960
4332	59700
4333	59579
4334	59584
4335	59804
4336	59746
4337	59709
4338	59897
4339	59771
4340	59690
4341	59646
4342	59500
4343	59495
4344	59344
4345	60027
4346	60996
4347	60871
4348	61831
4349	61807
4350	62073
4351	62233
4352	62165
4353	62515
4354	61999
4355	62456
4356	62014
4357	61829
4358	61688
4359	61441
4360	61403
4361	61799
4362	62034
4363	62145
4364	62138
4365	62169
4366	63017
4367	63505
4368	64004
4369	64023
4370	63713
4371	63730
4372	63652
4373	63722
4374	63975
4375	63687
4376	62783
4377	62781
4378	63017
4379	63165
4380	63225
4381	63289
4382	63678
4383	63439
4384	64232
4385	64134
4386	64618
4387	64390
4388	64454
4389	64743
4390	64617
4391	63890
4392	63955
4393	63225
4394	63481
4395	62720
4396	63747
4397	63656
4398	63264
4399	63634
4400	63614
4401	63544
4402	63453
4403	63074
4404	63244
4405	63352
4406	62697
4407	62623
4408	62126
4409	62036
4410	62182
4411	63041
4412	63216
4413	63246
4414	62820
4415	62840
4416	62825
4417	62813
4418	63209
4419	63509
4420	63500
4421	63491
4422	62900
4423	63198
4424	63097
4425	63150
4426	63186
4427	63017
4428	63910
4429	63026
4430	63062
4431	62978
4432	62799
4433	62753
4434	62808
4435	66245
4436	66016
4437	65288
4438	65684
4439	65614
4440	65825
4441	66108
4442	66093
4443	66301
4444	66380
4445	66837
4446	66917
4447	66805
4448	65879
4449	65607
4450	65361
4451	65403
4452	65375
4453	65189
4454	64437
4455	64415
4456	64511
4457	64315
4458	63359
4459	63280
4460	63231
4461	63786
4462	63784
4463	63453
4464	63442
4465	63134
4466	63136
4467	63178
4468	63061
4469	62982
4470	62286
4471	62721
4472	63178
4473	63580
4474	63925
4475	63805
4476	63778
4477	64024
4478	64287
4479	64905
4480	64799
4481	63933
4482	63680
4483	63130
4484	62615
4485	62634
4486	62561
4487	62343
4488	62587
4489	62892
4490	63067
4491	62159
4492	62086
4493	62091
4494	62021
4495	62005
4496	61676
4497	61486
4498	60501
4499	60185
4500	60597
4501	61128
4502	61057
4503	61089
4504	61097
4505	61023
4506	60794
4507	60543
4508	59833
4509	60124
4510	60086
4511	60508
4512	60340
4513	60129
4514	59973
4515	59978
4516	60049
4517	60072
4518	58423
4519	58289
4520	55221
4521	55775
4522	55905
4523	55848
4524	55905
4525	55654
4526	54938
4527	54715
4528	54437
4529	54286
4530	53478
4531	52634
4532	52512
4533	52379
4534	52167
4535	52073
4536	51962
4537	51938
4538	51896
4539	51394
4540	51359
4541	51104
4542	51189
4543	51307
4544	51269
4545	51333
4546	51216
4547	51217
4548	51186
4549	51196
4550	51127
4551	50962
4552	50300
4553	50177
4554	49900
4555	50007
4556	49899
4557	51564
4558	51584
4559	51529
4560	51328
4561	51497
4562	51478
4563	51646
4564	51742
4565	48656
4566	47201
4567	43388
4568	43121
4569	43260
4570	42444
4571	42498
4572	41607
4573	41506
4574	40580
4575	40689
4576	40374
4577	40368
4578	39329
4579	38994
4580	38943
4581	38866
4582	38796
4583	38716
4584	38402
4585	38410
4586	38816
4587	38870
4588	38895
4589	38817
4590	38823
4591	38767
4592	38825
4593	38846
4594	38951
4595	38727
4596	38436
4597	39555
4598	39596
4599	39364
4600	39582
4601	39337
4602	39382
4603	39543
4604	39096
4605	39369
4606	35895
4607	35722
4608	35647
4609	34821
4610	34822
4611	34725
4612	34532
4613	33315
4614	33213
4615	33093
4616	32729
4617	32687
4618	32745
4619	32736
4620	32718
4621	32726
4622	32704
4623	32467
4624	32651
4625	32602
4626	32641
4627	32506
4628	32383
4629	32344
4630	32260
4631	32251
4632	31995
4633	31630
4634	30943
4635	30896
4636	30903
4637	30719
4638	30621
4639	30454
4640	30324
4641	30350
4642	30318
4643	30288
4644	30241
4645	30207
4646	30200
4647	29909
4648	29907
4649	29686
4650	29569
4651	29521
4652	29607
4653	29732
4654	29157
4655	29087
4656	29053
4657	29055
4658	29043
4659	28900
4660	28914
4661	28681
4662	28370
4663	28257
4664	28165
4665	28121
4666	28095
4667	28145
4668	28168
4669	28205
4670	28089
4671	27766
4672	27806
4673	27812
4674	27831
4675	28775
4676	28651
4677	29874
4678	29431
4679	29119
4680	29125
4681	29137
4682	29114
4683	29135
4684	26182
4685	26176
4686	21982
4687	21804
4688	21641
4689	21603
4690	21598
4691	21607
4692	21475
4693	21470
4694	21298
4695	21211
4696	21145
4697	21104
4698	21176
4699	21129
4700	21055
4701	21020
4702	20945
4703	20954
4704	20948
4705	20947
4706	20982
4707	20780
4708	20899
4709	20830
4710	20915
4711	21443
4712	21267
4713	21271
4714	21270
4715	21182
4716	21238
4717	21112
4718	21099
4719	21079
4720	20092
4721	20930
4722	20901
4723	20953
4724	20810
4725	20554
4726	20533
4727	20486
4728	20473
4729	20370
4730	19000
4731	18851
4732	18706
4733	18806
4734	19057
4735	19059
4736	18791
4737	18811
4738	18934
4739	19000
4740	18975
4741	18867
4742	19343
4743	19497
4744	19493
4745	19587
4746	19440
4747	19459
4748	19454
4749	19197
4750	19093
4751	17741
4752	17847
4753	17837
4754	17637
4755	17849
4756	17975
4757	18073
4758	18079
4759	17845
4760	17724
4761	16948
4762	16945
4763	16936
4764	16333
4765	16239
4766	16041
4767	16183
4768	16083
4769	16098
4770	16093
4771	15645
4772	15543
4773	15354
4774	15361
4775	15357
4776	15259
4777	15241
4778	15273
4779	15245
4780	15298
4781	15276
4782	15272
4783	15249
4784	15247
4785	15308
4786	15364
4787	15738
4788	15741
4789	15811
4790	15802
4791	15863
4792	15867
4793	15855
4794	15810
4795	15887
4796	15887
4797	15870
4798	15926
4799	15930
4800	15955
4801	15983
4802	15977
4803	16269
4804	16330
4805	16377
4806	16337
4807	16235
4808	16009
4809	15999
4810	16005
4811	15958
4812	15581
4813	16130
4814	16015
4815	15972
4816	15926
4817	15638
4818	15716
4819	15810
4820	15899
4821	15884
4822	15280
4823	15285
4824	15259
4825	16254
4826	16276
4827	16645
4828	16654
4829	16493
4830	16573
4831	16608
4832	16691
4833	16703
4834	16261
4835	16428
4836	16135
4837	16231
4838	16241
4839	16290
4840	16355
4841	16522
4842	16765
