position	count
2511	57633
2512	57703
2513	57761
2514	57539
2515	57572
2516	57549
2517	57294
2518	57160
2519	57231
2520	57244
2521	57178
2522	57617
2523	57710
2524	57937
2525	58051
2526	58154
2527	58073
2528	58451
2529	58496
2530	58684
2531	58624
2532	58668
2533	58565
2534	58674
2535	58516
2536	58493
2537	58050
2538	57983
2539	57429
2540	57110
2541	57112
2542	56852
2543	56873
2544	56809
2545	57299
2546	57282
2547	58204
2548	58244
2549	58263
2550	58334
2551	58388
2552	58450
2553	58442
2554	58386
2555	58576
2556	58631
2557	59291
2558	59671
2559	59673
2560	60117
2561	60621
2562	65283
2563	65490
2564	65472
2565	65559
2566	65328
2567	65275
2568	65196
2569	64377
2570	63043
2571	62670
2572	60891
2573	60915
2574	60758
2575	60314
2576	60108
2577	60050
2578	60248
2579	60229
2580	59813
2581	59996
2582	61218
2583	61484
2584	61600
2585	61843
2586	61781
2587	61731
2588	61609
2589	61789
2590	61697
2591	61580
2592	61857
2593	62065
2594	63592
2595	63606
2596	63560
2597	62427
2598	62518
2599	62421
2600	62376
2601	61850
2602	62279
2603	62545
2604	62537
2605	62482
2606	62243
2607	62622
2608	66795
2609	68219
2610	68490
2611	67851
2612	67765
2613	67824
2614	67876
2615	68001
2616	68016
2617	62322
2618	62220
2619	61810
2620	61997
2621	62296
2622	62286
2623	62264
2624	62328
2625	62268
2626	62368
2627	62390
2628	62384
2629	62614
2630	61949
2631	62029
2632	63261
2633	63229
2634	63382
2635	63662
2636	63857
2637	63855
2638	63980
2639	64188
2640	64242
2641	64208
2642	64174
2643	64165
2644	64197
2645	64205
2646	64250
2647	64372
2648	64277
2649	64328
2650	64366
2651	64367
2652	64724
2653	64750
2654	64686
2655	64672
2656	64424
2657	64569
2658	64589
2659	64661
2660	64662
2661	64323
2662	64465
2663	64902
2664	64928
2665	65155
2666	64797
2667	65422
2668	68255
2669	68211
2670	68441
2671	68301
2672	68342
2673	68379
2674	68097
2675	68030
2676	66648
2677	66236
2678	66400
2679	66353
2680	66449
2681	66284
2682	66206
2683	67974
2684	68663
2685	69196
2686	66335
2687	66380
2688	66048
2689	65921
2690	65629
2691	65504
2692	65165
2693	65050
2694	64810
2695	64769
2696	64593
2697	64652
2698	64826
2699	64781
2700	64306
2701	64307
2702	64326
2703	64860
2704	65448
2705	65434
2706	66720
2707	67219
2708	67413
2709	67811
2710	67820
2711	68023
2712	67719
2713	61877
2714	62162
2715	62060
2716	61072
2717	61521
2718	60947
2719	61283
2720	60939
2721	60445
2722	61205
2723	60669
2724	60791
2725	59060
2726	58469
2727	58775
2728	59202
2729	59738
2730	59481
2731	58376
2732	58520
2733	58467
2734	58401
2735	57627
2736	57276
2737	58017
2738	58010
2739	58512
2740	58523
2741	59211
2742	59215
2743	59375
2744	59349
2745	59375
2746	59323
2747	59487
2748	59494
2749	59433
2750	59330
2751	58421
2752	60037
2753	60324
2754	60538
2755	60551
2756	60239
2757	60245
2758	60297
2759	60254
2760	60403
2761	58407
2762	58501
2763	58339
2764	58358
2765	58386
2766	58441
2767	58656
2768	58589
2769	58667
2770	58628
2771	58525
2772	58577
2773	58317
2774	58209
2775	58089
2776	57945
2777	57914
2778	57857
2779	57846
2780	57722
2781	57638
2782	57576
2783	57576
2784	57711
2785	58062
2786	58188
2787	60042
2788	59836
2789	61383
2790	61768
2791	61831
2792	61927
2793	61672
2794	61690
2795	61635
2796	60313
2797	60778
2798	58765
2799	58604
2800	58984
2801	58819
2802	59218
2803	59142
2804	59153
2805	59115
2806	58378
2807	58513
2808	57645
2809	57506
2810	54573
2811	53758
2812	53757
2813	53691
2814	53475
2815	53470
2816	52782
2817	52805
2818	52645
2819	52640
2820	52738
2821	52702
2822	52433
2823	52480
2824	53959
2825	54075
2826	54099
2827	54323
2828	54257
2829	54167
2830	54214
2831	54455
2832	54408
2833	52520
2834	52108
2835	52736
2836	53929
2837	54072
2838	54236
2839	54811
2840	54548
2841	54486
2842	54267
2843	54092
2844	54227
2845	52082
2846	52528
2847	52407
2848	52290
2849	52763
2850	52948
2851	52949
2852	52930
2853	52747
2854	51943
2855	51906
2856	51536
2857	51584
2858	51413
2859	49606
2860	49321
2861	49344
2862	49339
2863	49402
2864	49334
2865	49421
2866	49750
2867	49828
2868	49912
2869	50179
2870	49972
2871	51270
2872	51294
2873	51330
2874	51290
2875	51009
2876	51671
2877	51687
2878	51318
2879	51246
2880	50222
2881	49439
2882	49486
2883	49545
2884	49639
2885	48815
2886	48554
2887	48614
2888	48704
2889	48673
2890	48389
2891	48364
2892	48364
2893	48453
2894	48435
2895	48419
2896	48385
2897	48329
2898	48366
2899	48355
2900	47999
2901	47994
2902	47927
2903	47774
2904	48179
2905	48355
2906	49249
2907	49234
2908	49782
2909	50947
2910	52121
2911	52127
2912	52111
2913	51561
2914	51240
2915	49542
2916	49515
2917	48705
2918	48032
2919	45514
2920	45501
2921	45512
2922	45525
2923	46697
2924	47279
2925	47312
2926	47915
2927	48467
2928	48343
2929	48618
2930	48576
2931	48323
2932	48281
2933	45504
2934	46330
2935	45642
2936	44741
2937	44690
2938	44448
2939	44807
2940	45192
2941	45255
2942	45133
2943	44583
2944	44798
2945	45333
2946	45353
2947	45164
2948	44864
2949	44996
2950	45260
2951	45323
2952	45301
2953	45240
2954	44351
2955	44206
2956	44170
2957	44006
2958	42762
2959	42700
2960	42540
2961	42529
2962	42442
2963	42321
2964	42246
2965	42200
2966	41832
2967	41831
2968	41685
2969	41695
2970	42510
2971	43026
2972	43139
2973	42889
2974	42913
2975	42864
2976	42727
2977	42796
2978	42761
2979	42850
2980	42233
2981	42478
2982	42436
2983	42149
2984	42725
2985	42787
2986	42727
2987	42751
2988	40515
2989	40511
2990	39231
2991	39384
2992	38933
2993	38415
2994	38467
2995	38426
2996	38490
2997	38553
2998	38485
2999	38480
3000	38440
3001	38134
3002	38465
3003	38290
3004	38383
3005	38291
3006	38281
3007	38315
3008	38355
3009	38269
3010	38363
3011	37719
3012	37662
3013	37613
3014	37496
3015	37468
3016	37471
3017	37327
3018	37431
3019	37406
3020	37235
3021	37317
3022	37296
3023	37320
3024	37447
3025	37418
3026	38285
3027	39529
3028	40286
3029	44807
3030	44782
3031	44665
3032	44927
3033	45177
3034	45205
3035	45620
3036	44054
3037	44020
3038	40855
3039	40753
3040	40360
3041	40401
3042	41243
3043	41250
3044	41209
3045	41248
3046	41246
3047	41259
3048	41252
3049	41985
3050	41830
3051	41016
3052	41186
3053	41063
3054	41066
3055	41209
3056	41292
3057	41244
3058	41138
3059	41107
3060	41134
3061	41149
3062	41170
3063	41161
3064	41165
3065	41080
3066	41102
3067	41442
3068	41445
3069	41472
3070	41453
3071	41995
3072	42021
3073	42183
3074	42206
3075	41747
3076	41623
3077	41824
3078	41999
3079	42229
3080	45413
3081	45565
3082	45636
3083	45629
3084	45930
3085	45894
3086	45199
3087	44478
3088	44321
3089	43472
3090	42463
3091	45053
3092	45102
3093	44936
3094	44884
3095	45486
3096	45446
3097	45294
3098	45326
3099	45162
3100	43791
3101	43568
3102	44728
3103	44739
3104	44269
3105	44393
3106	44509
3107	44889
3108	45015
3109	46224
3110	46928
3111	46532
3112	46530
3113	46596
3114	46476
3115	47066
3116	46696
3117	46846
3118	46948
3119	46561
3120	46445
3121	45913
3122	45823
3123	46163
3124	46187
3125	46329
3126	46706
3127	46706
3128	46672
3129	46847
3130	47096
3131	47256
3132	47013
3133	47366
3134	47104
3135	47521
3136	47723
3137	47734
3138	47687
3139	47405
3140	48062
3141	48109
3142	48114
3143	48211
3144	47817
3145	48112
3146	48224
3147	48237
3148	48320
3149	47855
3150	47980
3151	48320
3152	48374
3153	48720
3154	48733
3155	48342
3156	48401
3157	48037
3158	48309
3159	48196
3160	47785
3161	47368
3162	47416
3163	47374
3164	47451
3165	47451
3166	47552
3167	47295
3168	47226
3169	47145
3170	48112
3171	48336
3172	48348
3173	48356
3174	47177
3175	47074
3176	48168
3177	48172
3178	48196
3179	48296
3180	48824
3181	49066
3182	49595
3183	49528
3184	50899
3185	50793
3186	51025
3187	51210
3188	51216
3189	51111
3190	51032
3191	51160
3192	52020
3193	52036
3194	50757
3195	50365
3196	50151
3197	50100
3198	50108
3199	49603
3200	49455
3201	49388
3202	49438
3203	49483
3204	49257
3205	49528
3206	49756
3207	49770
3208	49644
3209	49597
3210	49604
3211	49533
3212	49540
3213	49523
3214	49519
3215	49646
3216	49586
3217	49665
3218	49597
3219	49594
3220	49570
3221	49120
3222	48967
3223	49014
3224	49006
3225	49558
3226	49564
3227	49817
3228	49770
3229	49660
3230	49337
3231	48766
3232	48504
3233	48607
3234	48406
3235	47882
3236	47878
3237	47834
3238	47807
3239	47428
3240	48157
3241	48781
3242	49258
3243	49303
3244	49481
3245	49392
3246	49426
3247	49662
3248	49911
3249	49914
3250	49161
3251	49227
3252	49020
3253	49176
3254	49220
3255	49240
3256	49452
3257	49228
3258	49391
3259	50073
3260	50437
3261	50410
3262	50243
3263	50210
3264	50147
3265	50389
3266	50393
3267	50226
3268	50282
3269	49974
3270	51581
3271	52082
3272	52027
3273	52015
3274	51873
3275	52740
3276	52265
3277	51622
3278	51631
3279	50223
3280	47202
3281	47257
3282	47299
3283	46717
3284	45911
3285	45695
3286	45334
3287	45396
3288	47065
3289	47060
3290	46826
3291	47696
3292	47800
3293	47634
3294	47758
3295	48309
3296	48335
3297	48339
3298	48327
3299	48429
3300	47197
3301	47241
3302	47290
3303	46877
3304	46561
3305	46674
3306	47601
3307	47582
3308	47356
3309	48602
3310	48731
3311	48853
3312	49047
3313	50749
3314	50750
3315	50936
3316	50952
3317	50999
3318	50443
3319	50388
3320	50471
3321	51119
3322	49798
3323	50562
3324	50373
3325	50317
3326	50314
3327	50041
3328	49895
3329	49599
3330	49666
3331	47004
3332	46596
3333	46982
3334	46945
3335	46789
3336	46854
3337	46848
3338	46855
3339	46836
3340	46675
3341	46701
3342	45254
3343	45206
3344	45181
3345	45060
3346	44858
3347	44821
3348	44802
3349	44779
3350	44700
3351	45651
3352	46477
3353	45879
3354	45855
3355	45723
3356	47012
3357	47070
3358	47547
3359	47555
3360	46109
3361	44931
3362	44965
3363	44940
3364	44957
3365	43717
3366	43754
3367	43446
3368	44063
3369	44065
3370	44021
3371	44024
3372	44065
3373	45042
3374	44932
3375	46320
3376	47678
3377	46736
3378	46786
3379	46812
3380	46792
3381	46780
3382	46434
3383	46485
3384	45764
3385	45578
3386	45626
3387	45648
3388	45711
3389	45724
3390	46335
3391	46228
3392	46414
3393	47091
3394	47017
3395	47832
3396	47678
3397	47709
3398	48578
3399	48530
3400	48471
3401	48419
3402	47919
3403	47839
3404	47210
3405	47298
3406	47426
3407	47472
3408	47453
3409	47316
3410	47289
3411	47722
3412	49332
3413	49284
3414	49345
3415	49237
3416	49522
3417	49492
3418	49552
3419	49487
3420	50205
3421	49323
3422	51365
3423	52333
3424	52422
3425	52111
3426	52152
3427	51704
3428	51792
3429	51805
3430	50959
3431	49577
3432	49495
3433	50437
3434	53083
3435	52575
3436	52518
3437	52456
3438	52436
3439	52470
3440	52453
3441	52342
3442	52301
3443	50838
3444	50889
3445	51291
3446	51096
3447	51450
3448	51968
3449	52085
3450	52274
3451	52261
3452	52255
3453	52257
3454	52247
3455	52269
3456	52123
3457	51714
3458	51762
3459	51818
3460	51826
3461	51814
3462	51832
3463	51841
3464	52095
3465	52122
3466	52236
3467	52254
3468	52099
3469	52575
3470	52569
3471	52606
3472	52576
3473	52463
3474	52494
3475	52537
3476	52236
3477	52205
3478	51778
3479	51823
3480	51876
3481	51719
3482	51666
3483	51995
3484	53024
3485	53102
3486	53538
3487	53571
3488	54050
3489	54662
3490	55110
3491	54690
3492	54336
3493	53044
3494	53031
3495	52708
3496	52982
3497	52338
3498	52833
3499	52231
3500	53580
3501	53701
3502	54415
3503	54448
3504	54209
3505	54070
3506	53802
3507	53219
3508	53359
3509	53260
3510	52120
3511	51884
3512	52035
3513	52212
3514	52351
3515	52454
3516	52376
3517	52677
3518	51695
3519	51991
3520	53133
3521	52647
3522	52450
3523	52528
3524	52548
3525	52666
3526	52144
3527	52043
3528	54098
3529	53982
3530	53595
3531	54020
3532	53990
3533	53952
3534	54014
3535	54101
3536	54132
3537	54139
3538	50770
3539	50823
3540	50464
3541	50499
3542	50144
3543	49900
3544	49725
3545	49743
3546	49857
3547	51618
3548	51588
3549	51474
3550	51356
3551	51377
3552	51625
3553	51807
3554	51975
3555	52315
3556	50286
3557	50359
3558	50342
3559	50480
3560	49878
3561	49452
3562	49476
3563	49000
3564	48736
3565	48758
3566	49279
3567	49260
3568	49392
3569	49348
3570	49439
3571	49518
3572	49216
3573	49053
3574	50159
3575	50341
3576	50370
3577	50385
3578	50301
3579	50304
3580	50070
3581	50047
3582	50356
3583	49604
3584	49796
3585	49982
3586	50005
3587	49967
3588	49925
3589	50013
3590	50012
3591	49947
3592	49924
3593	50232
3594	50175
3595	50159
3596	50167
3597	50249
3598	50293
3599	50292
3600	50300
3601	49894
3602	49770
3603	49612
3604	49903
3605	50020
3606	51823
3607	51071
3608	51186
3609	50790
3610	50798
3611	50760
3612	50631
3613	50214
3614	50013
3615	52142
3616	53989
3617	55610
3618	55718
3619	55222
3620	55239
3621	55275
3622	55294
3623	55306
3624	53406
3625	53481
3626	48932
3627	49026
3628	48963
3629	49060
3630	49055
3631	48979
3632	50144
3633	50208
3634	50381
3635	50233
3636	50108
3637	50024
3638	49956
3639	49972
3640	52227
3641	50851
3642	50847
3643	50925
3644	51939
3645	53010
3646	52635
3647	52794
3648	52915
3649	51093
3650	51571
3651	51523
3652	51617
3653	52152
3654	52149
3655	52113
3656	51876
3657	51758
3658	51747
3659	51725
3660	51890
3661	51698
3662	51284
3663	50855
3664	50852
3665	50885
3666	50762
3667	50260
3668	50722
3669	50700
3670	50677
3671	50427
3672	50075
3673	49281
3674	48975
3675	51055
3676	51288
3677	51818
3678	51870
3679	52070
3680	51958
3681	52036
3682	53204
3683	53557
3684	50734
3685	50375
3686	51302
3687	51235
3688	51676
3689	51628
3690	52251
3691	52245
3692	52131
3693	52131
3694	51375
3695	51435
3696	51474
3697	51188
3698	51174
3699	50671
3700	50682
3701	50628
3702	50658
3703	50614
3704	50621
3705	50637
3706	50663
3707	50414
3708	50458
3709	50452
3710	50484
3711	50476
3712	51018
3713	51169
3714	51593
3715	51498
3716	52192
3717	52290
3718	52300
3719	52298
3720	52076
3721	51985
3722	52167
3723	52320
3724	52443
3725	51807
3726	51789
3727	51867
3728	51866
3729	52123
3730	52162
3731	53285
3732	53255
3733	53034
3734	52831
3735	52418
3736	52353
3737	52165
3738	52132
3739	51631
3740	50773
3741	50885
3742	50920
3743	51796
3744	52036
3745	52008
3746	51936
3747	51883
3748	51649
3749	52191
3750	52518
3751	51823
3752	51884
3753	51200
3754	51336
3755	51383
3756	51453
3757	51888
3758	51409
3759	53702
3760	53480
3761	53939
3762	53892
3763	53727
3764	53630
3765	53348
3766	53008
3767	52945
3768	52207
3769	50732
3770	50306
3771	50094
3772	50454
3773	50438
3774	50468
3775	50454
3776	49437
3777	49432
3778	49554
3779	49524
3780	49243
3781	49404
3782	49113
3783	49210
3784	49052
3785	49011
3786	49122
3787	49037
3788	49065
3789	49233
3790	49220
3791	49225
3792	49831
3793	49770
3794	49816
3795	49967
3796	50445
3797	50661
3798	50022
3799	50129
3800	50180
3801	50124
3802	50132
3803	50043
3804	50100
3805	50253
3806	49304
3807	49360
3808	49867
3809	49879
3810	50469
3811	50548
3812	51195
3813	51127
3814	51126
3815	51035
3816	51624
3817	50451
3818	50582
3819	50059
3820	50027
3821	50079
3822	50129
3823	50120
3824	50145
3825	49076
3826	48579
3827	48738
3828	48629
3829	48560
3830	48511
3831	48471
3832	48451
3833	48662
3834	48732
3835	49137
3836	48763
3837	48963
3838	50106
3839	50266
3840	50930
3841	50906
3842	50616
3843	50592
3844	49763
3845	49919
3846	50239
3847	50324
3848	52822
3849	52918
3850	52984
3851	53049
3852	52999
3853	53219
3854	52859
3855	52492
3856	52420
3857	48269
3858	48273
3859	48162
3860	48102
3861	48347
3862	48398
3863	48497
3864	48710
3865	46937
3866	46953
3867	46909
3868	46206
3869	46312
3870	45963
3871	46304
3872	46308
3873	46388
3874	46291
3875	46164
3876	46155
3877	46195
3878	46094
3879	46053
3880	46093
3881	46188
3882	46353
3883	45908
3884	45783
3885	49487
3886	49777
3887	49782
3888	49803
3889	49703
3890	49359
3891	48398
3892	48893
3893	48947
3894	48827
3895	44952
3896	45114
3897	45248
3898	45156
3899	45300
3900	45468
3901	44697
3902	44701
3903	44574
3904	44019
3905	43746
3906	43738
3907	43795
3908	43721
3909	43602
3910	43667
3911	43681
3912	43717
3913	43828
3914	43782
3915	43991
3916	44058
3917	44226
3918	44243
3919	46254
3920	46459
3921	47249
3922	47662
3923	48079
3924	49001
3925	49894
3926	49792
3927	51131
3928	50226
3929	50225
3930	49442
3931	49461
3932	48126
3933	47875
3934	47253
3935	46197
3936	44699
3937	44802
3938	44899
3939	44941
3940	44845
3941	44750
3942	44770
3943	44812
3944	44818
3945	44948
3946	45019
3947	44920
3948	44981
3949	44824
3950	44887
3951	44896
3952	45319
3953	45710
3954	46069
3955	46905
3956	48352
3957	48414
3958	48440
3959	48437
3960	48423
3961	48239
3962	48224
3963	47466
3964	47496
3965	47534
3966	47706
3967	47562
3968	47491
3969	47603
3970	47691
3971	48030
3972	48086
3973	48035
3974	48100
3975	48234
3976	48237
3977	48221
3978	48207
3979	47893
3980	47656
3981	47868
3982	47580
3983	47820
3984	47865
3985	47824
3986	47836
3987	47882
3988	47851
3989	47816
3990	47773
3991	48511
3992	48387
3993	49175
3994	49017
3995	49126
3996	49231
3997	49403
3998	50017
3999	49818
4000	49274
4001	48339
4002	48539
4003	48373
4004	47885
4005	48090
4006	48033
4007	47999
4008	47871
4009	47854
4010	47247
4011	47498
4012	48705
4013	48882
4014	48884
4015	48910
4016	48909
4017	49150
4018	49364
4019	49334
4020	49287
4021	48277
4022	48214
4023	48815
4024	49198
4025	49283
4026	49368
4027	49281
4028	49317
4029	49355
4030	49511
4031	50159
4032	49702
4033	52758
4034	52577
4035	53429
4036	53682
4037	53635
4038	53641
4039	53658
4040	53069
4041	53441
4042	51965
4043	52142
4044	51578
4045	51809
4046	51900
4047	52175
4048	52275
4049	52171
4050	51862
4051	52265
4052	52088
4053	52937
4054	54652
4055	54671
4056	54364
4057	54304
4058	54330
4059	54062
4060	53978
4061	53895
4062	53726
4063	51485
4064	51388
4065	51312
4066	51629
4067	51452
4068	51471
4069	51417
4070	51574
4071	51606
4072	51690
4073	51637
4074	53353
4075	53222
4076	53427
4077	53773
4078	53994
4079	55046
4080	60055
4081	60658
4082	60863
4083	60639
4084	60545
4085	60640
4086	60397
4087	60414
4088	57203
4089	56026
4090	54347
4091	54429
4092	54457
4093	54434
4094	54273
4095	55041
4096	55022
4097	54866
4098	54765
4099	53747
4100	53704
4101	53818
4102	53752
4103	53812
4104	53267
4105	54203
4106	55379
4107	55701
4108	56080
4109	56195
4110	56188
4111	56903
4112	56797
4113	57205
4114	57155
4115	56588
4116	56546
4117	56261
4118	56426
4119	56427
4120	55960
4121	56408
4122	56305
4123	56178
4124	56322
4125	56794
4126	56832
4127	56512
4128	56708
4129	56687
4130	56416
4131	56405
4132	56410
4133	56848
4134	57220
4135	57223
4136	55985
4137	55945
4138	56167
4139	56568
4140	57860
4141	57884
4142	57812
4143	57462
4144	58028
4145	57874
4146	57836
4147	57847
4148	57845
4149	57723
4150	57009
4151	57093
4152	57136
4153	57646
4154	57861
4155	58238
4156	58672
4157	58789
4158	58960
4159	58941
4160	58689
4161	58825
4162	58647
4163	58770
4164	58866
4165	58750
4166	58817
4167	58681
4168	58660
4169	58652
4170	57770
4171	58264
4172	57986
4173	57673
4174	57464
4175	56833
4176	56061
4177	56208
4178	55572
4179	55518
4180	55892
4181	55896
4182	55969
4183	56011
4184	56043
4185	56498
4186	57009
4187	57041
4188	57097
4189	56861
4190	56900
4191	57102
4192	57128
4193	57158
4194	57158
4195	56826
4196	56842
4197	58197
4198	58815
4199	59182
4200	59022
4201	58953
4202	59125
4203	58947
4204	59121
4205	58718
4206	57153
4207	58645
4208	58530
4209	58684
4210	58701
4211	58539
4212	59085
4213	59105
4214	59496
4215	59469
4216	57497
4217	57197
4218	56996
4219	57180
4220	57562
4221	57302
4222	57262
4223	56831
4224	57250
4225	57333
4226	57350
4227	57357
4228	57209
4229	57458
4230	57770
4231	57830
4232	58021
4233	57846
4234	57735
4235	57783
4236	57797
4237	57958
4238	57788
4239	57873
4240	59750
4241	59834
4242	59459
4243	59423
4244	59307
4245	59895
4246	59889
4247	60326
4248	60247
4249	58266
4250	58853
4251	59013
4252	58976
4253	58773
4254	58545
4255	58856
4256	59031
4257	59248
4258	59706
4259	59126
4260	59180
4261	59468
4262	59613
4263	59141
4264	59143
4265	59032
4266	59051
4267	59070
4268	59080
4269	61408
4270	61403
4271	61622
4272	61583
4273	60868
4274	60938
4275	61570
4276	61579
4277	62354
4278	62143
4279	62507
4280	63503
4281	63557
4282	63363
4283	63658
4284	61171
4285	61068
4286	60543
4287	60009
4288	60131
4289	60101
4290	60385
4291	60214
4292	60017
4293	60064
4294	59887
4295	60250
4296	60169
4297	59730
4298	59675
4299	59316
4300	59277
4301	59642
4302	59783
4303	60064
4304	59304
4305	58378
4306	58242
4307	58169
4308	58198
4309	58723
4310	59085
4311	58832
4312	58565
4313	58759
4314	60164
4315	61039
4316	65484
4317	66296
4318	66088
4319	66050
4320	66409
4321	66862
4322	66664
4323	66652
4324	66992
4325	63038
4326	62982
4327	63244
4328	63321
4329	63116
4330	62505
4331	59960
4332	59700
4333	59579
4334	59584
4335	59804
4336	59746
4337	59709
4338	59897
4339	59771
4340	59690
4341	59646
4342	59500
4343	59495
4344	59344
4345	60027
4346	60996
4347	60871
4348	61831
4349	61807
4350	62073
4351	62233
4352	62165
4353	62515
4354	61999
4355	62456
4356	62014
4357	61829
4358	61688
4359	61441
4360	61403
4361	61799
4362	62034
4363	62145
4364	62138
4365	62169
4366	63017
4367	63505
4368	64004
4369	64023
4370	63713
4371	63730
4372	63652
4373	63722
4374	63975
4375	63687
4376	62783
4377	62781
4378	63017
4379	63165
4380	63225
4381	63289
4382	63678
4383	63439
4384	64232
4385	64134
4386	64618
4387	64390
4388	64454
4389	64743
4390	64617
4391	63890
4392	63955
4393	63225
4394	63481
4395	62720
4396	63747
4397	63656
4398	63264
4399	63634
4400	63614
4401	63544
4402	63453
4403	63074
4404	63244
4405	63352
4406	62697
4407	62623
4408	62126
4409	62036
4410	62182
4411	63041
4412	63216
4413	63246
4414	62820
4415	62840
4416	62825
4417	62813
4418	63209
4419	63509
4420	63500
4421	63491
4422	62900
4423	63198
4424	63097
4425	63150
4426	63186
4427	63017
4428	63910
4429	63026
4430	63062
4431	62978
4432	62799
4433	62753
4434	62808
4435	66247
4436	66018
4437	65290
4438	65686
4439	65616
4440	65827
4441	66110
4442	66095
4443	66303
4444	66382
4445	66839
4446	66919
4447	66807
4448	65881
4449	65609
4450	65363
4451	65405
4452	65377
4453	65191
4454	64439
4455	64417
4456	64513
4457	64317
4458	63361
4459	63282
4460	63233
4461	63788
4462	63786
4463	63455
4464	63444
4465	63136
4466	63138
4467	63180
4468	63063
4469	62984
4470	62288
4471	62723
4472	63180
4473	63582
4474	63927
4475	63807
4476	63780
4477	64026
4478	64289
4479	64907
4480	64801
4481	63935
4482	63682
4483	63132
4484	62617
4485	62636
4486	62563
4487	62345
4488	62589
4489	62894
4490	63069
4491	62161
4492	62088
4493	62093
4494	62023
4495	62007
4496	61678
4497	61488
4498	60503
4499	60187
4500	60599
4501	61130
4502	61059
4503	61091
4504	61099
4505	61025
4506	60796
4507	60545
4508	59835
4509	60126
4510	60088
4511	60510
4512	60342
4513	60131
4514	59975
4515	59980
4516	60051
4517	60074
4518	58425
4519	58291
4520	55223
4521	55777
4522	55907
4523	55850
4524	55907
4525	55656
4526	54940
4527	54717
4528	54439
4529	54288
4530	53480
4531	52636
4532	52514
4533	52381
4534	52169
4535	52075
4536	51964
4537	51940
4538	51898
4539	51396
4540	51361
4541	51106
4542	51191
4543	51309
4544	51271
4545	51335
4546	51218
4547	51219
4548	51188
4549	51198
4550	51129
4551	50964
4552	50302
4553	50179
4554	49902
4555	50009
4556	49901
4557	51566
4558	51586
4559	51531
4560	51330
4561	51499
4562	51480
4563	51648
4564	51744
4565	48658
4566	47203
4567	43390
4568	43123
4569	43262
4570	42446
4571	42500
4572	41609
4573	41508
4574	40582
4575	40691
4576	40376
4577	40370
4578	39331
4579	38996
4580	38945
4581	38868
4582	38798
4583	38718
4584	38404
4585	38412
4586	38818
4587	38872
4588	38897
4589	38819
4590	38825
4591	38769
4592	38827
4593	38848
4594	38953
4595	38729
4596	38438
4597	39557
4598	39598
4599	39366
4600	39584
4601	39339
4602	39384
4603	39545
4604	39098
4605	39371
4606	35897
4607	35724
4608	35649
4609	34823
4610	34824
4611	34727
4612	34534
4613	33317
4614	33215
4615	33095
4616	32731
4617	32689
4618	32747
4619	32738
4620	32720
4621	32728
4622	32706
4623	32469
4624	32653
4625	32604
4626	32643
4627	32508
4628	32385
4629	32346
4630	32262
4631	32253
4632	31997
4633	31632
4634	30945
4635	30898
4636	30905
4637	30721
4638	30623
4639	30456
4640	30326
4641	30352
4642	30320
4643	30290
4644	30243
4645	30209
4646	30202
4647	29912
4648	29910
4649	29689
4650	29572
4651	29524
4652	29610
4653	29735
4654	29160
4655	29090
4656	29056
4657	29058
4658	29046
4659	28903
4660	28917
4661	28684
4662	28373
4663	28260
4664	28168
4665	28124
4666	28098
4667	28148
4668	28171
4669	28208
4670	28092
4671	27769
4672	27809
4673	27815
4674	27834
4675	28778
4676	28654
4677	29877
4678	29434
4679	29122
4680	29128
4681	29140
4682	29117
4683	29138
4684	26185
4685	26179
4686	21983
4687	21805
4688	21642
4689	21604
4690	21599
4691	21608
4692	21476
4693	21471
4694	21299
4695	21212
4696	21146
4697	21105
4698	21177
4699	21130
4700	21056
4701	21021
4702	20946
4703	20955
4704	20949
4705	20948
4706	20983
4707	20781
4708	20900
4709	20831
4710	20916
4711	21444
4712	21268
4713	21272
4714	21271
4715	21183
4716	21239
4717	21113
4718	21100
4719	21080
4720	20093
4721	20931
4722	20902
4723	20954
4724	20811
4725	20555
4726	20534
4727	20487
4728	20474
4729	20371
4730	19001
4731	18852
4732	18708
4733	18808
4734	19059
4735	19061
4736	18793
4737	18813
4738	18936
4739	19002
4740	18977
4741	18869
4742	19345
4743	19499
4744	19495
4745	19589
4746	19442
4747	19461
4748	19456
4749	19199
4750	19095
4751	17743
4752	17849
4753	17839
4754	17639
4755	17851
4756	17977
4757	18075
4758	18081
4759	17847
4760	17726
4761	16950
4762	16947
4763	16938
4764	16335
4765	16241
4766	16043
4767	16185
4768	16085
4769	16100
4770	16095
4771	15647
4772	15545
4773	15356
4774	15363
4775	15359
4776	15261
4777	15243
4778	15275
4779	15247
4780	15300
4781	15278
4782	15274
4783	15251
4784	15249
4785	15310
4786	15366
4787	15740
4788	15743
4789	15813
4790	15804
4791	15865
4792	15869
4793	15857
4794	15812
4795	15889
4796	15889
4797	15872
4798	15928
4799	15932
4800	15957
4801	15985
4802	15979
4803	16271
4804	16332
4805	16379
4806	16339
4807	16237
4808	16011
4809	16001
4810	16007
4811	15960
4812	15583
4813	16132
4814	16017
4815	15974
4816	15928
4817	15640
4818	15718
4819	15812
4820	15901
4821	15886
4822	15282
4823	15287
4824	15261
4825	16256
4826	16278
4827	16647
4828	16656
4829	16495
4830	16575
4831	16610
4832	16693
4833	16705
4834	16263
4835	16430
4836	16137
4837	16233
4838	16243
4839	16292
4840	16357
4841	16524
4842	16767
